,location,total_sqft,bath,price,bhk
6396,Electronic City Phase II,1065.0,2.0,93.89671361502347,2
6398,Bellandur,1281.0,2.0,78.06401249024199,2
6400,Kaggadasapura,1215.0,2.0,82.3045267489712,2
6401,Ananth Nagar,1200.0,3.0,83.33333333333333,4
6402,Mysore Road,1237.0,2.0,80.84074373484236,2
6403,Lakshminarayana Pura,1300.0,2.0,76.92307692307692,2
6407,Banashankari,1186.0,2.0,84.31703204047217,2
6410,Varthur,1083.0,2.0,92.33610341643583,2
6416,Rayasandra,1198.0,2.0,83.47245409015025,2
6420,Kanakapura,1340.0,2.0,74.6268656716418,2
6421,Bommenahalli,2940.0,3.0,34.01360544217687,4
6422,Giri Nagar,2400.0,6.0,41.666666666666664,6
6428,JP Nagar,820.0,2.0,121.95121951219512,2
6430,Uttarahalli,1190.0,2.0,84.03361344537815,2
6434,Sarjapur,913.0,2.0,109.5290251916758,2
6439,Hosur Road,1345.0,2.0,74.34944237918215,2
6442,Haralur Road,1056.0,2.0,94.6969696969697,2
6447,Anekal,1200.0,2.0,83.33333333333333,4
6448,Gollarapalya Hosahalli,861.0,2.0,116.14401858304298,2
6449,Kundalahalli,1047.0,2.0,95.51098376313276,2
6454,Ramamurthy Nagar,1000.0,2.0,100.0,2
6455,Lingadheeranahalli,1682.0,3.0,59.45303210463734,3
6459,Vittasandra,1238.0,2.0,80.77544426494346,2
6460,Dasanapura,814.0,2.0,122.85012285012284,2
6461,Dodda Nekkundi,1145.0,2.0,87.33624454148472,2
6462,Varthur,965.0,2.0,103.62694300518135,2
6466,Begur Road,644.0,1.0,155.27950310559007,1
6468,Indira Nagar,1260.0,2.0,79.36507936507937,2
6469,Rayasandra,1555.0,3.0,64.30868167202573,3
6471,Kaggadasapura,1225.0,2.0,81.63265306122449,2
6475,Raja Rajeshwari Nagar,1196.0,2.0,83.61204013377926,2
6477,9th Phase JP Nagar,1079.0,2.0,92.67840593141798,2
6480,CV Raman Nagar,1198.0,2.0,83.47245409015025,2
6483,Banashankari Stage VI,1160.0,2.0,86.20689655172414,2
6487,Kannamangala,957.0,2.0,104.4932079414838,2
6488,Basaveshwara Nagar,2400.0,4.0,41.666666666666664,5
6489,Bannerghatta Road,1268.0,2.0,78.86435331230284,2
6494,Horamavu Banaswadi,1272.0,2.0,78.61635220125787,2
6497,Chikkalasandra,1075.0,2.0,93.02325581395348,2
6499,Vasanthapura,995.0,2.0,100.50251256281408,2
6501,Haralur Road,1140.0,2.0,87.71929824561404,2
6508,Marathahalli,1602.0,2.0,62.421972534332085,2
6511,Marathahalli,700.0,1.0,142.85714285714286,1
6515,Electronic City Phase II,1065.0,2.0,93.89671361502347,2
6517,Pai Layout,1400.0,2.0,71.42857142857143,2
6519,Haralur Road,1245.0,2.0,80.32128514056225,2
6520,Choodasandra,1115.0,2.0,89.68609865470852,2
6521,Vidyaranyapura,1000.0,2.0,100.0,2
6525,Chandapura,645.0,1.0,155.03875968992247,1
6529,BTM Layout,1020.0,2.0,98.03921568627452,2
6530,Mysore Road,883.0,2.0,113.25028312570781,2
6531,Old Airport Road,3200.0,4.0,31.25,4
6536,6th Phase JP Nagar,1213.0,2.0,82.44023083264634,2
6541,Gottigere,945.0,2.0,105.82010582010582,2
6546,Hoodi,1240.0,2.0,80.64516129032258,2
6548,5th Phase JP Nagar,1000.0,2.0,100.0,2
6549,Shivaji Nagar,3820.0,1.0,26.17801047120419,1
6550,Thyagaraja Nagar,2000.0,4.0,50.0,5
6551,Choodasandra,1215.0,2.0,82.3045267489712,2
6554,Raja Rajeshwari Nagar,1178.0,2.0,84.88964346349745,2
6555,Hulimavu,1500.0,4.0,66.66666666666667,4
6559,other,1200.0,4.0,83.33333333333333,4
6560,Parappana Agrahara,1194.0,2.0,83.75209380234506,2
6566,Karuna Nagar,1240.0,3.0,80.64516129032258,3
6569,TC Palaya,900.0,2.0,111.11111111111111,2
6571,CV Raman Nagar,1560.0,2.0,64.1025641025641,2
6572,Kambipura,883.0,2.0,113.25028312570781,2
6573,Kengeri Satellite Town,750.0,2.0,133.33333333333334,2
6576,Hormavu,1030.0,2.0,97.0873786407767,2
6582,7th Phase JP Nagar,1000.0,2.0,100.0,2
6586,Electronics City Phase 1,360.0,1.0,277.77777777777777,1
6591,Devarachikkanahalli,947.0,2.0,105.59662090813094,2
6594,Kalena Agrahara,1120.0,2.0,89.28571428571429,2
6597,Basavangudi,1100.0,2.0,90.9090909090909,2
6598,Bommenahalli,1355.0,3.0,73.80073800738008,4
6600,other,2500.0,8.0,40.0,8
6605,Electronics City Phase 1,638.0,1.0,156.73981191222572,1
6613,Thigalarapalya,1000.0,2.0,100.0,2
6614,Horamavu Agara,1060.0,2.0,94.33962264150944,2
6615,Kundalahalli,1047.0,2.0,95.51098376313276,2
6616,Basaveshwara Nagar,1200.0,2.0,83.33333333333333,2
6623,Electronic City Phase II,920.0,2.0,108.69565217391305,2
6631,Thubarahalli,1200.0,2.0,83.33333333333333,2
6632,Haralur Road,1140.0,2.0,87.71929824561404,2
6634,other,550.0,1.0,181.8181818181818,1
6636,Jigani,1500.0,2.0,66.66666666666667,2
6646,Haralur Road,1140.0,2.0,87.71929824561404,2
6648,Lingadheeranahalli,1682.0,3.0,59.45303210463734,3
6649,Panathur,1198.0,2.0,83.47245409015025,2
6652,Kodichikkanahalli,1026.0,2.0,97.46588693957115,2
6655,Sarjapur  Road,539.0,1.0,185.5287569573284,1
6656,Sarakki Nagar,1200.0,4.0,83.33333333333333,4
6658,Thubarahalli,1200.0,2.0,83.33333333333333,2
6662,other,1500.0,5.0,66.66666666666667,4
6663,Gottigere,1500.0,4.0,66.66666666666667,5
6665,Brookefield,1225.0,2.0,81.63265306122449,2
6666,Bommanahalli,1350.0,2.0,74.07407407407408,2
6673,Rachenahalli,1200.0,2.0,83.33333333333333,2
6674,other,1200.0,4.0,83.33333333333333,4
6679,Thubarahalli,1200.0,2.0,83.33333333333333,2
6680,Mysore Road,1170.0,2.0,85.47008547008546,2
6681,NRI Layout,1125.0,2.0,88.88888888888889,2
6685,Yelahanka,1075.0,2.0,93.02325581395348,3
6691,Electronics City Phase 1,585.0,1.0,170.94017094017093,1
6697,Bannerghatta Road,960.0,2.0,104.16666666666667,2
6698,NGR Layout,907.0,1.0,110.25358324145535,1
6699,Old Madras Road,1210.0,2.0,82.64462809917356,2
6703,Kenchenahalli,1150.0,2.0,86.95652173913044,2
6705,OMBR Layout,1050.0,2.0,95.23809523809524,2
6708,Hormavu,1018.0,2.0,98.23182711198429,2
6712,9th Phase JP Nagar,1480.0,2.0,67.56756756756756,2
6713,Kodichikkanahalli,2500.0,7.0,40.0,5
6714,Kaval Byrasandra,480.0,1.0,208.33333333333334,1
6716,other,450.0,1.0,222.22222222222223,1
6717,other,600.0,2.0,166.66666666666666,1
6720,Nagavara,936.0,2.0,106.83760683760684,2
6721,Banashankari,1181.0,2.0,84.67400508044031,2
6724,Varthur Road,1050.0,2.0,95.23809523809524,2
6725,Tumkur Road,1027.0,2.0,97.37098344693281,2
6730,Sahakara Nagar,1000.0,2.0,100.0,2
6731,Varthur,1120.0,2.0,89.28571428571429,2
6736,Frazer Town,1315.0,2.0,76.04562737642586,2
6737,Electronic City Phase II,1140.0,2.0,87.71929824561404,2
6738,Banashankari,1105.0,2.0,90.49773755656109,2
6740,Whitefield,905.0,1.0,110.49723756906077,1
6742,Kudlu Gate,1185.0,2.0,84.38818565400844,2
6743,Koramangala,1083.0,2.0,92.33610341643583,2
6744,Rayasandra,1458.0,3.0,68.58710562414267,3
6748,Kudlu,1024.0,2.0,97.65625,2
6749,Parappana Agrahara,1194.0,2.0,83.75209380234506,2
6753,Hennur Road,1232.0,2.0,81.16883116883118,2
6757,Jakkur,1230.0,2.0,81.30081300813008,2
6758,other,1350.0,4.0,74.07407407407408,4
6759,KR Puram,1076.0,2.0,92.93680297397769,2
6760,Kumaraswami Layout,2400.0,7.0,41.666666666666664,7
6761,other,995.0,2.0,100.50251256281408,3
6763,other,2400.0,7.0,41.666666666666664,6
6766,Horamavu Agara,1107.83,2.0,90.266557143244,2
6767,Chamrajpet,505.0,1.0,198.01980198019803,1
6772,GM Palaya,1315.0,2.0,76.04562737642586,3
6780,Talaghattapura,921.0,2.0,108.57763300760044,2
6786,Binny Pete,1795.0,3.0,55.710306406685234,3
6787,Kereguddadahalli,600.0,1.0,166.66666666666666,1
6788,Hoodi,1240.0,2.0,80.64516129032258,2
6795,Mahadevpura,1136.0,2.0,88.02816901408451,2
6796,Jigani,914.0,2.0,109.40919037199124,2
6798,Rachenahalli,1050.0,2.0,95.23809523809524,2
6806,Singasandra,1375.0,2.0,72.72727272727273,2
6807,Uttarahalli,1125.0,2.0,88.88888888888889,2
6808,Banashankari,720.0,1.0,138.88888888888889,1
6812,Yelachenahalli,800.0,1.0,125.0,2
6816,HAL 2nd Stage,600.0,3.0,166.66666666666666,2
6821,BTM Layout,1600.0,3.0,62.5,3
6824,Hulimavu,1200.0,2.0,83.33333333333333,2
6825,BEML Layout,1200.0,2.0,83.33333333333333,2
6828,Sector 7 HSR Layout,1200.0,4.0,83.33333333333333,3
6829,2nd Phase Judicial Layout,1300.0,3.0,76.92307692307692,3
6833,Raja Rajeshwari Nagar,1128.0,2.0,88.65248226950355,2
6835,Panathur,1210.0,2.0,82.64462809917356,2
6837,Raja Rajeshwari Nagar,1151.0,2.0,86.88097306689835,2
6842,HRBR Layout,1200.0,3.0,83.33333333333333,4
6845,Dasanapura,1163.0,2.0,85.98452278589853,2
6848,CV Raman Nagar,1100.0,2.0,90.9090909090909,2
6849,R.T. Nagar,1200.0,2.0,83.33333333333333,2
6852,Begur Road,1200.0,2.0,83.33333333333333,2
6855,Horamavu Banaswadi,1156.0,2.0,86.50519031141869,2
6857,Kasavanhalli,770.0,1.0,129.87012987012986,1
6858,Ardendale,1777.26,3.0,56.266387585384244,3
6862,other,3150.0,5.0,31.746031746031747,8
6865,Kothanur,1075.0,2.0,93.02325581395348,2
6867,TC Palaya,1200.0,2.0,83.33333333333333,2
6870,Hebbal,1299.0,2.0,76.98229407236336,2
6872,HRBR Layout,1170.0,2.0,85.47008547008546,2
6875,KR Puram,1140.0,2.0,87.71929824561404,2
6877,Bommasandra Industrial Area,1090.0,2.0,91.74311926605505,2
6879,Nagavarapalya,705.0,1.0,141.84397163120568,1
6880,HBR Layout,1089.0,2.0,91.82736455463728,2
6882,Kereguddadahalli,1080.0,2.0,92.5925925925926,2
6884,Banashankari Stage III,1480.0,3.0,67.56756756756756,3
6886,Hebbal,1200.0,2.0,83.33333333333333,2
6895,Horamavu Agara,980.0,2.0,102.04081632653062,2
6900,Narayanapura,1153.0,2.0,86.73026886383347,2
6901,Pai Layout,1175.0,2.0,85.1063829787234,2
6903,Yelahanka New Town,650.0,1.0,153.84615384615384,1
6905,Billekahalli,1350.0,3.0,74.07407407407408,2
6911,Bannerghatta Road,1275.0,2.0,78.43137254901961,2
6912,Begur Road,1215.0,2.0,82.3045267489712,2
6913,Kanakapura,1130.0,2.0,88.49557522123894,2
6916,Padmanabhanagar,1000.0,1.0,100.0,2
6917,Banashankari Stage II,1240.0,2.0,80.64516129032258,3
6919,Hennur,1231.0,2.0,81.23476848090984,2
6920,Benson Town,1300.0,2.0,76.92307692307692,2
6922,Kogilu,1200.0,2.0,83.33333333333333,2
6925,Jalahalli,790.0,2.0,126.58227848101266,2
6938,Hennur,2500.0,5.0,40.0,5
6940,Thigalarapalya,1418.0,2.0,70.52186177715092,2
6944,Green Glen Layout,1680.0,4.0,59.523809523809526,3
6945,Old Madras Road,1171.0,2.0,85.39709649871904,2
6946,Tumkur Road,1027.0,2.0,97.37098344693281,2
6947,Shampura,1700.0,3.0,58.8235294117647,3
6948,Kanakapura,1090.0,2.0,91.74311926605505,2
6949,Hennur Road,1232.0,2.0,81.16883116883118,2
6952,Kanakpura Road,525.0,1.0,190.47619047619048,1
6961,Ardendale,1650.0,3.0,60.60606060606061,3
6964,Electronic City,435.0,1.0,229.88505747126436,1
6965,Begur Road,1160.0,2.0,86.20689655172414,2
6970,Haralur Road,1027.0,2.0,97.37098344693281,2
6975,Hoodi,1250.0,2.0,80.0,2
6976,Chandapura,645.0,1.0,155.03875968992247,1
6977,Anandapura,875.0,2.0,114.28571428571429,2
6978,Ramamurthy Nagar,1334.0,2.0,74.96251874062969,2
6986,Kengeri Satellite Town,920.0,2.0,108.69565217391305,2
6988,Nagasandra,1310.0,3.0,76.33587786259542,4
6990,Kanakpura Road,525.0,1.0,190.47619047619048,1
6993,Hennur Road,1232.0,2.0,81.16883116883118,2
6995,Gubbalala,1205.0,2.0,82.98755186721992,2
6996,other,1200.0,4.0,83.33333333333333,4
6997,Rajiv Nagar,2340.0,5.0,42.73504273504273,4
6998,Rayasandra,1179.0,2.0,84.81764206955047,3
6999,Kodigehaali,1013.0,2.0,98.71668311944718,2
7000,Uttarahalli,1160.0,2.0,86.20689655172414,2
7002,7th Phase JP Nagar,1200.0,2.0,83.33333333333333,2
7008,Kudlu Gate,1400.0,1.0,71.42857142857143,1
7009,Marathahalli,1065.0,2.0,93.89671361502347,2
7010,Lakshminarayana Pura,1395.0,2.0,71.68458781362007,2
7017,Mysore Road,940.0,2.0,106.38297872340425,2
7018,KR Puram,4300.0,6.0,23.25581395348837,6
7021,Haralur Road,1194.0,2.0,83.75209380234506,2
7029,Hebbal,1390.0,2.0,71.94244604316546,2
7032,Jakkur,1202.0,2.0,83.19467554076539,2
7035,Raja Rajeshwari Nagar,1350.0,4.0,74.07407407407408,4
7036,Whitefield,605.0,1.0,165.28925619834712,1
7037,Harlur,1331.0,2.0,75.13148009015778,2
7038,Margondanahalli,1200.0,2.0,83.33333333333333,2
7040,Sahakara Nagar,1200.0,2.0,83.33333333333333,2
7047,TC Palaya,1500.0,2.0,66.66666666666667,2
7048,Attibele,450.0,1.0,222.22222222222223,1
7049,other,1200.0,4.0,83.33333333333333,4
7050,Hennur Road,1341.0,2.0,74.57121551081282,2
7051,2nd Phase Judicial Layout,1350.0,2.0,74.07407407407408,3
7052,Tumkur Road,992.0,2.0,100.80645161290323,2
7053,Uttarahalli,1163.0,2.0,85.98452278589853,2
7055,other,600.0,2.0,166.66666666666666,2
7056,Electronic City Phase II,1219.0,2.0,82.03445447087776,2
7058,Kasavanhalli,1147.0,2.0,87.18395815170008,2
7062,Nagarbhavi,1190.0,2.0,84.03361344537815,2
7069,Ramamurthy Nagar,1200.0,2.0,83.33333333333333,2
7070,Kengeri,400.0,2.0,250.0,1
7075,Yeshwanthpur,400.0,1.0,250.0,1
7084,Kammanahalli,1200.0,2.0,83.33333333333333,2
7085,Margondanahalli,900.0,2.0,111.11111111111111,2
7088,other,650.0,1.0,153.84615384615384,1
7089,other,1800.0,4.0,55.55555555555556,5
7092,Uttarahalli,1065.0,2.0,93.89671361502347,2
7094,other,1080.0,3.0,92.5925925925926,3
7095,other,900.0,2.0,111.11111111111111,3
7097,Laggere,1500.0,1.0,66.66666666666667,1
7099,other,1200.0,3.0,83.33333333333333,4
7102,Uttarahalli,1075.0,2.0,93.02325581395348,2
7104,Hebbal,6000.0,8.0,16.666666666666668,8
7107,LB Shastri Nagar,665.0,1.0,150.37593984962405,1
7115,Uttarahalli,1155.0,2.0,86.58008658008659,2
7121,Brookefield,2700.0,8.0,37.03703703703704,8
7122,other,840.0,1.0,119.04761904761905,1
7124,KR Puram,1200.0,2.0,83.33333333333333,2
7126,Kasavanhalli,1375.0,2.0,72.72727272727273,2
7127,BTM 2nd Stage,2990.0,5.0,33.44481605351171,5
7130,Dommasandra,1500.0,2.0,66.66666666666667,2
7131,Yelahanka,3600.0,6.0,27.77777777777778,6
7132,Vijayanagar,1178.0,2.0,84.88964346349745,2
7136,Horamavu Banaswadi,1200.0,2.0,83.33333333333333,2
7137,Magadi Road,5000.0,6.0,20.0,5
7138,1st Block Jayanagar,1200.0,2.0,83.33333333333333,3
7140,Uttarahalli,1150.0,2.0,86.95652173913044,2
7146,Mallasandra,1325.0,2.0,75.47169811320755,2
7150,Bellandur,1200.0,2.0,83.33333333333333,2
7153,Hennur Road,1232.0,2.0,81.16883116883118,2
7159,5th Phase JP Nagar,552.0,1.0,181.15942028985506,1
7160,Uttarahalli,1065.0,2.0,93.89671361502347,3
7161,Hennur,1000.0,3.0,100.0,3
7163,other,650.0,1.0,153.84615384615384,1
7164,Padmanabhanagar,1067.0,2.0,93.72071227741331,2
7167,Bannerghatta Road,1240.0,2.0,80.64516129032258,2
7168,Hulimavu,1200.0,2.0,83.33333333333333,2
7173,Sarjapura - Attibele Road,1308.0,2.0,76.4525993883792,2
7174,Vijayanagar,864.0,2.0,115.74074074074075,2
7177,Hebbal,1333.0,2.0,75.01875468867217,2
7182,Raja Rajeshwari Nagar,1060.0,2.0,94.33962264150944,2
7183,Hennur,1160.0,2.0,86.20689655172414,2
7186,BEML Layout,1200.0,5.0,83.33333333333333,3
7187,Hennur Road,1310.0,2.0,76.33587786259542,2
7188,Vijayanagar,1806.0,6.0,55.370985603543744,6
7197,Tumkur Road,1066.0,2.0,93.80863039399625,2
7201,Vittasandra,1246.0,2.0,80.25682182985554,2
7204,Raja Rajeshwari Nagar,3900.0,6.0,25.641025641025642,6
7205,7th Phase JP Nagar,1000.0,2.0,100.0,2
7206,Nagavarapalya,907.0,2.0,110.25358324145535,2
7210,Banaswadi,1903.0,6.0,52.54860746190226,5
7216,Hormavu,1143.0,2.0,87.48906386701663,2
7217,Karuna Nagar,2500.0,3.0,40.0,3
7220,Prithvi Layout,1352.0,3.0,73.96449704142012,2
7223,Pai Layout,810.0,2.0,123.45679012345678,2
7224,Banashankari Stage V,1650.0,3.0,60.60606060606061,3
7231,Yelahanka New Town,450.0,1.0,222.22222222222223,1
7234,Kaggadasapura,1240.0,2.0,80.64516129032258,2
7236,Dodda Nekkundi,1100.0,2.0,90.9090909090909,2
7237,Koramangala,1180.0,2.0,84.7457627118644,2
7239,Bisuvanahalli,845.0,2.0,118.34319526627219,2
7242,Yelahanka,26136.0,1.0,3.8261401897765532,1
7244,8th Phase JP Nagar,1200.0,4.0,83.33333333333333,4
7245,Kambipura,883.0,2.0,113.25028312570781,2
7246,Rachenahalli,1050.0,2.0,95.23809523809524,2
7252,Kasturi Nagar,1000.0,2.0,100.0,2
7253,Marathahalli,1196.0,2.0,83.61204013377926,2
7255,Ambalipura,950.0,2.0,105.26315789473684,2
7258,5th Phase JP Nagar,1200.0,2.0,83.33333333333333,2
7260,Doddathoguru,855.0,2.0,116.95906432748538,2
7261,Chandapura,645.0,1.0,155.03875968992247,1
7265,7th Phase JP Nagar,1070.0,2.0,93.45794392523365,2
7269,Nehru Nagar,967.0,2.0,103.41261633919338,2
7272,Yelahanka,1075.0,1.0,93.02325581395348,1
7276,Hebbal,1204.0,2.0,83.05647840531562,2
7279,ITPL,1000.0,2.0,100.0,2
7281,Haralur Road,1194.0,2.0,83.75209380234506,2
7282,Bannerghatta,1100.0,2.0,90.9090909090909,2
7285,Ramagondanahalli,1215.0,2.0,82.3045267489712,2
7290,Hormavu,1100.0,2.0,90.9090909090909,2
7292,Vasanthapura,1050.0,2.0,95.23809523809524,2
7297,8th Phase JP Nagar,500.0,1.0,200.0,1
7300,Banashankari,1040.0,2.0,96.15384615384616,2
7305,Anandapura,1151.0,2.0,86.88097306689835,2
7309,Hennur Road,1015.0,2.0,98.52216748768473,2
7317,Horamavu Banaswadi,1254.0,2.0,79.74481658692186,2
7319,CV Raman Nagar,1051.0,2.0,95.14747859181732,2
7321,Uttarahalli,1099.0,2.0,90.99181073703366,2
7328,other,834.0,1.0,119.9040767386091,1
7335,other,600.0,1.0,166.66666666666666,1
7337,Kadugodi,1010.0,2.0,99.00990099009901,2
7338,Channasandra,1070.0,2.0,93.45794392523365,2
7340,other,1200.0,5.0,83.33333333333333,4
7341,Green Glen Layout,2000.0,3.0,50.0,3
7342,Iblur Village,1920.0,3.0,52.083333333333336,3
7344,Kalena Agrahara,1040.0,2.0,96.15384615384616,2
7347,Domlur,650.0,1.0,153.84615384615384,1
7350,Hormavu,750.0,2.0,133.33333333333334,2
7351,Kasavanhalli,1200.0,2.0,83.33333333333333,2
7352,Raja Rajeshwari Nagar,1128.0,2.0,88.65248226950355,2
7353,Begur Road,1200.0,2.0,83.33333333333333,2
7358,1st Block Jayanagar,1235.0,2.0,80.97165991902834,2
7361,Kengeri Satellite Town,985.0,2.0,101.5228426395939,2
7367,GM Palaya,1030.0,2.0,97.0873786407767,2
7371,Brookefield,1950.0,6.0,51.282051282051285,5
7373,Kanakapura,1283.0,2.0,77.9423226812159,2
7376,HAL 2nd Stage,2700.0,3.0,37.03703703703704,3
7377,Konanakunte,2400.0,2.0,41.666666666666664,3
7378,Kathriguppe,1250.0,2.0,80.0,3
7381,Panathur,1199.0,2.0,83.40283569641367,2
7383,1st Block Jayanagar,2750.0,4.0,36.36363636363637,4
7385,Yelachenahalli,1100.0,2.0,90.9090909090909,2
7387,Harlur,1133.0,2.0,88.261253309797,2
7393,Munnekollal,1080.0,2.0,92.5925925925926,2
7394,Battarahalli,600.0,1.0,166.66666666666666,1
7397,Vittasandra,1246.0,2.0,80.25682182985554,2
7401,HSR Layout,1140.0,2.0,87.71929824561404,2
7404,Vidyaranyapura,1120.0,2.0,89.28571428571429,2
7405,Electronic City,435.0,1.0,229.88505747126436,1
7406,Magadi Road,1116.0,2.0,89.60573476702508,2
7408,Hormavu,1000.0,2.0,100.0,2
7409,HSR Layout,1145.0,2.0,87.33624454148472,2
7410,Bommasandra,800.0,1.0,125.0,2
7414,BTM 2nd Stage,1265.0,2.0,79.05138339920948,2
7415,Anandapura,1200.0,2.0,83.33333333333333,2
7417,Brookefield,1080.0,2.0,92.5925925925926,2
7424,Hoodi,1108.0,2.0,90.25270758122744,2
7428,Sarjapura - Attibele Road,1073.0,2.0,93.19664492078286,2
7429,Ananth Nagar,960.0,2.0,104.16666666666667,2
7431,Electronic City Phase II,1125.0,2.0,88.88888888888889,2
7432,Brookefield,1230.0,2.0,81.30081300813008,2
7433,Mahadevpura,1438.0,2.0,69.54102920723227,2
7434,7th Phase JP Nagar,1080.0,2.0,92.5925925925926,2
7435,Hebbal Kempapura,1200.0,3.0,83.33333333333333,3
7436,Marathahalli,1200.0,1.0,83.33333333333333,2
7441,Mallasandra,1810.0,3.0,55.248618784530386,4
7449,Bharathi Nagar,1351.0,2.0,74.01924500370096,2
7460,Bhoganhalli,1447.0,2.0,69.1085003455425,2
7461,Margondanahalli,1140.0,2.0,87.71929824561404,2
7462,Bommanahalli,1170.0,2.0,85.47008547008546,2
7463,Poorna Pragna Layout,1160.0,2.0,86.20689655172414,2
7470,Bellandur,1088.0,2.0,91.91176470588235,2
7472,Rachenahalli,1100.0,2.0,90.9090909090909,2
7474,Hebbal,1244.0,3.0,80.38585209003216,2
7475,Hosa Road,1040.0,2.0,96.15384615384616,2
7477,Begur Road,1260.0,2.0,79.36507936507937,2
7478,Uttarahalli,1180.0,2.0,84.7457627118644,2
7479,Thigalarapalya,1245.0,2.0,80.32128514056225,2
7482,other,470.0,2.0,212.7659574468085,1
7483,Vijayanagar,920.0,2.0,108.69565217391305,2
7484,other,2300.0,7.0,43.47826086956522,6
7485,Sarjapur,1124.0,2.0,88.96797153024912,2
7487,Begur Road,1100.0,2.0,90.9090909090909,2
7488,Vijayanagar,1019.0,2.0,98.13542688910697,2
7491,Kenchenahalli,1200.0,3.0,83.33333333333333,4
7494,Hosa Road,1369.1,2.0,73.04068366079908,2
7504,GM Palaya,1000.0,2.0,100.0,2
7505,Cunningham Road,2275.0,3.0,43.956043956043956,3
7506,Banashankari Stage III,1305.0,2.0,76.62835249042146,3
7507,Binny Pete,1740.0,3.0,57.47126436781609,3
7508,Malleshwaram,900.0,2.0,111.11111111111111,2
7509,Benson Town,1567.0,3.0,63.81620931716656,2
7511,Nagarbhavi,1050.0,2.0,95.23809523809524,2
7513,Begur,3500.0,4.0,28.571428571428573,3
7514,Dasarahalli,1220.0,2.0,81.9672131147541,2
7515,Binny Pete,1970.0,3.0,50.76142131979695,3
7519,Subramanyapura,1260.0,2.0,79.36507936507937,2
7521,6th Phase JP Nagar,1170.0,2.0,85.47008547008546,2
7525,Begur,1100.0,2.0,90.9090909090909,2
7527,Koramangala,1320.0,2.0,75.75757575757575,2
7530,Nagavara,1125.0,2.0,88.88888888888889,2
7532,BTM Layout,1300.0,2.0,76.92307692307692,3
7536,Devarachikkanahalli,1130.0,2.0,88.49557522123894,2
7543,Kanakpura Road,525.0,1.0,190.47619047619048,1
7544,Hosa Road,1040.0,2.0,96.15384615384616,2
7546,Old Airport Road,2690.0,4.0,37.174721189591075,4
7547,Domlur,780.0,1.0,128.2051282051282,1
7548,Panathur,1140.0,2.0,87.71929824561404,2
7550,Nagavarapalya,646.0,1.0,154.79876160990713,1
7553,Kadugodi,1050.0,2.0,95.23809523809524,2
7557,Green Glen Layout,1970.0,3.0,50.76142131979695,3
7560,Doddathoguru,1105.0,2.0,90.49773755656109,2
7562,Raja Rajeshwari Nagar,1170.0,2.0,85.47008547008546,2
7565,Ramamurthy Nagar,1200.0,2.0,83.33333333333333,2
7569,KR Puram,1040.0,2.0,96.15384615384616,2
7570,Hosur Road,1085.0,2.0,92.16589861751152,2
7572,NRI Layout,2150.0,4.0,46.51162790697674,4
7574,Panathur,1210.0,2.0,82.64462809917356,2
7577,Iblur Village,1920.0,3.0,52.083333333333336,3
7579,Mysore Road,947.55,2.0,105.53532795103162,2
7580,Malleshpalya,1421.0,2.0,70.37297677691767,2
7583,Budigere,1162.0,2.0,86.05851979345955,2
7584,Whitefield,905.0,1.0,110.49723756906077,1
7589,Poorna Pragna Layout,2400.0,6.0,41.666666666666664,7
7593,other,2400.0,5.0,41.666666666666664,6
7596,other,3000.0,4.0,33.333333333333336,8
7597,Kumaraswami Layout,2600.0,4.0,38.46153846153846,4
7599,Anjanapura,950.0,2.0,105.26315789473684,2
7602,Banashankari Stage III,1304.0,2.0,76.68711656441718,2
7604,Jakkur,1220.0,2.0,81.9672131147541,3
7608,Green Glen Layout,1728.0,3.0,57.870370370370374,3
7613,Kasavanhalli,1495.0,2.0,66.88963210702342,2
7614,Hennur Road,1500.0,5.0,66.66666666666667,5
7616,Kanakpura Road,381.0,1.0,262.4671916010499,1
7620,Banjara Layout,1200.0,2.0,83.33333333333333,2
7621,Sarjapur  Road,1500.0,3.0,66.66666666666667,4
7624,Thyagaraja Nagar,660.0,1.0,151.5151515151515,1
7625,Banashankari Stage III,1200.0,6.0,83.33333333333333,4
7628,Old Madras Road,1210.0,2.0,82.64462809917356,2
7633,Marathahalli,1314.0,2.0,76.10350076103501,2
7634,Bisuvanahalli,945.0,2.0,105.82010582010582,2
7635,Nehru Nagar,1374.0,3.0,72.7802037845706,3
7638,Basavangudi,670.0,1.0,149.2537313432836,1
7645,Varthur,1085.0,2.0,92.16589861751152,2
7653,Badavala Nagar,1494.0,2.0,66.93440428380187,3
7654,Electronic City Phase II,1286.0,2.0,77.76049766718506,2
7657,other,425.0,1.0,235.2941176470588,1
7658,Haralur Road,1243.0,2.0,80.45052292839904,2
7659,Brookefield,1200.0,2.0,83.33333333333333,2
7660,Sarjapur,1044.0,2.0,95.78544061302682,2
7661,7th Phase JP Nagar,1040.0,2.0,96.15384615384616,2
7662,8th Phase JP Nagar,1125.0,2.0,88.88888888888889,2
7663,Cunningham Road,3489.0,3.0,28.66150759529951,3
7665,other,2400.0,6.0,41.666666666666664,6
7667,Vijayanagar,2400.0,6.0,41.666666666666664,5
7669,Lakshminarayana Pura,1210.0,2.0,82.64462809917356,2
7670,8th Phase JP Nagar,1200.0,3.0,83.33333333333333,4
7672,Raja Rajeshwari Nagar,1185.0,2.0,84.38818565400844,2
